id,create_uid,create_date,write_date,write_uid,website,summary,name,author,icon,state,latest_version,shortdesc,category_id,description,application,demo,web,license,sequence,auto_install,to_buy,maintainer,published_version,url,contributors,menus_by_module,reports_by_module,views_by_module,module_type,imported
393,\N,\N,2026-06-12 06:23:17.759547,1,,"{""en_US"": """"}",l10n_bo_reports,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Bolivia - Accounting Reports"", ""th_TH"": ""ประเทศโบลิเวีย - รายงานด้านบัญชี""}",59,"{""en_US"": ""\\nBase module for Bolivian reports\\n"", ""th_TH"": ""\\nโมดูลฐานสำหรับรายงานของประเทศโบลิเวีย\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
333,\N,\N,2026-06-12 06:23:17.759547,1,,"{""en_US"": """"}",l10n_ar_edi,ADHOC SA,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Argentinean Electronic Invoicing"", ""th_TH"": ""การออกใบแจ้งหนี้อิเล็กทรอนิกส์ของประเทศอาร์เจนตินา""}",60,"{""en_US"": ""\\nFunctional\\n----------\\n\\nBe able to create journals in Odoo to create electronic customer invoices and report then to ARCA (via webservices).\\nThe options available are:\\n\\n    * Electronic Invoice - Web Service\\n    * Export Voucher - Web Service\\n    * Electronic Fiscal Bond - Web Service\\n\\nIn the electronic journals if you validate an invoice this one will be validated in both Odoo and ARCA. This validation is\\nmade at the instant and we recieve and \\""approved/approved with observation/rejected\\"" state from ARCA. If the invoice has\\nbeen rejected by ARCA will not be post in the system and a pop up message will be shown with both the error detail (reject reasons)\\nwe recieve and a HINT about what the problem could be.\\n\\nFor auditing and troubleshooting purposes we also add a menu \\""Consulit Invoice in ARCA\\"" that let us to consult invoices previously\\nsent to ARCA and last number used as support for any possible issues on the sequences synchronization between Odoo and ARCA.\\n\\n    NOTE: From the Journal's form view we are able to force a sync between the odoo sequences to each of the document types in\\n    with the last numbers registered in ARCA.\\n\\nFrom vendor bills, we have added a functionality that can be configured in the accounting settings to be able to verify\\nvendor bills in ARCA to check if the vendor bills are real (more information please review the setting description).\\n\\nConfiguration:\\n\\n1. Go to the Accounting Settings > Argentinean Localization section\\n\\n    1.1. Configure the ARCA Web Services mode:\\n\\n    * Testing environment in order to use demo certificates that will be use to test the instance and to make NOT\\n      real invoices to ARCA. is just for testing. For demo instaces is already pre-defined you will not need to configure\\n      it (commonly named in ARCA as Homologation environment).\\n    * Production environment in order to generate real certificates and legal invoices to ARCA,\\n\\n    1.2. Configure your ARCA Certificate: If you are in a demo instance this one will be have been set by default. If you\\n         are in production instance just need to go to upload your ARCA Certificate\\n\\n    1.3. Optionally you can define if you like to be eable to verify vendor bills in ARCA.\\n\\n2. Create Sales journals that will represent each one of your ARCA POS (Available in ARCA Portal) you want to use in Odoo.\\n\\n    2.1. Use Documents field is set by default please dont change\\n    2.2. Set ARCA POS System for one of the electronic ones.\\n\\n        * Electronic Invoice - Web Service'\\n        * Electronic Fiscal Bond - Web Service'\\n        * Export Voucher - Web Service'\\n\\n    2.3. Set the ARCA POS Number and ARCA POS Address taking into account what you have configured in your ARCA Portal.\\n\\n    NOTE: You can use the \\""Check Available ARCA POS\\"" button in Journal's form to corroborate the to use to create the journals.\\n\\nFor more information about Argentinean Electronic invoicing please go to http://www.afip.gob.ar/fe/ayuda.asp\\n\\nTechnical\\n---------\\n\\nThe web services that are implemented are the ones that are the most common:\\n\\n* wsfev1 - \\""Factura Electrónica\\"" (Electronic Invoice)\\n* wsbfev1 - \\""Bono Fiscal Electrónico\\"" (Electronic Fiscal Bond)\\n* wsfexv1 - \\""Factura de Exportación Electrónica\\"" (Electronic Exportation Invoice - same as Export Voucher)\\n* wscdc - \\""Constatación de Comprobantes\\"" (Invoices Verification)\\n\\nFor Development information go to http://www.afip.gob.ar/fe/documentos/WSBFEv1%20-%20Manual%20para%20el%20desarrollador.pdf\\n\\n""}",f,f,f,OEEL-1,14,t,f,\N,\N,\N,\N,,,,official,\N
1034,\N,\N,2026-05-22 06:50:44.251431,2,,"{""en_US"": ""Control the quality of your products with IoT devices"", ""th_TH"": ""ควบคุมคุณภาพผลิตภัณฑ์ของคุณด้วยอุปกรณ์ IoT""}",quality_control_iot,Odoo S.A.,/base/static/description/icon.png,installed,19.0.1.0,"{""en_US"": ""Quality checks with IoT"", ""th_TH"": ""การตรวจสอบคุณภาพด้วย IoT""}",32,"{""en_US"": ""\\nUse devices connected to an IoT Box to control the quality of your products.\\n"", ""th_TH"": ""\\nใช้อุปกรณ์ที่เชื่อมต่อกับกล่อง IoT เพื่อควบคุมคุณภาพของผลิตภัณฑ์ของคุณ\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,* INHERIT quality_check_wizard_inherit_iot (form),official,\N
1475,2,2026-03-06 10:00:45.338986,2026-05-22 06:42:16.745776,1,,"{""en_US"": """"}",19_bhpro_product_part,,/base/static/description/icon.png,installed,19.0.1.0,"{""en_US"": ""Product Part Type ,Code and Colors""}",169,"{""en_US"": """"}",t,f,f,OPL-1,9,f,f,\N,\N,,\N,Settings/Master Data\nSettings/Master Data/Inventory\nSettings/Master Data/Inventory/Part Code\nSettings/Master Data/Inventory/Part Type,,* INHERIT product.template.customer.form.inherit.master.data (form)\nmasterfile.partcode.form (form)\nmasterfile.partcode.list (list)\nmasterfile.partcode.search (search)\nmasterfile.parttype.form (form)\nmasterfile.parttype.list (list)\nmasterfile.parttype.search (search),official,\N
1515,2,2026-04-29 08:41:08.340334,2026-06-06 09:15:15.694084,1,,"{""en_US"": """"}",l10n_nl_returns,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Netherlands - Accounting Returns""}",59,"{""en_US"": ""\\nSubmit your Tax Reports to the Dutch tax authorities through the account returns.\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,,\N,,,,official,\N
684,\N,\N,2026-02-02 12:35:17.447753,1,,"{""en_US"": """"}",l10n_ne_reports,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Niger - Accounting Reports""}",6,"{""en_US"": ""\\nAccounting reports for Niger\\n============================================\\n- Corporate tax report\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
697,\N,\N,2026-02-02 12:35:17.447753,1,,"{""en_US"": """"}",l10n_nz_reports,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""New Zealand - Accounting Reports""}",6,"{""en_US"": ""\\nAccounting reports for New Zealand\\n============================================\\n- Corporate tax report\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
670,\N,\N,2026-02-02 12:34:59.026001,1,,"{""en_US"": """"}",l10n_mx_hr_payroll_account_edi,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Mexico - Payroll CFDI""}",34,"{""en_US"": ""Adds CFDI to the payroll flow""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
303,\N,\N,2026-06-12 06:23:17.759547,1,https://www.odoo.com,"{""en_US"": ""\\n        A Html Editor component and plugin system\\n    "", ""th_TH"": ""\\n        ระบบปลั๊กอินและส่วนประกอบตัวแก้ไข HTML\\n    ""}",html_editor,odoo,/base/static/description/icon.png,installed,19.0.1.0,"{""en_US"": ""HTML Editor"", ""th_TH"": ""ตัวแก้ไข HTML""}",8,"{""en_US"": ""\\nHtml Editor\\n==========================\\nThis addon provides an extensible, maintainable editor.\\n"", ""th_TH"": ""\\nตัวแก้ไข HTML\\n============================\\nส่วนเสริมนี้ให้ตัวแก้ไขที่ขยายได้และซ่อมบำรุงได้\\n""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
791,\N,\N,2026-06-12 06:23:17.759547,1,https://www.odoo.com/app/accounting,"{""en_US"": """"}",l10n_tz_reports,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Tanzania - Accounting Reports"", ""th_TH"": ""ประเทศแทนซาเนีย - รายงานด้านบัญชี""}",59,"{""en_US"": ""\\nAccounting reports for Tanzania\\n"", ""th_TH"": ""\\nรายงานด้านบัญชีสำหรับประเทศแทนซาเนีย\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
732,\N,\N,2026-06-12 06:23:17.759547,1,,"{""en_US"": """"}",l10n_ro_saft,Odoo S.A.,/account/static/description/l10n.png,uninstalled,\N,"{""en_US"": ""Romanian SAF-T Export"", ""th_TH"": ""การส่งออก SAF-T ของประเทศโรมาเนีย""}",59,"{""en_US"": ""\\nThis module enables generating the D.406 declaration from within Odoo.\\nThe D.406 declaration is an XML file in the SAF-T format which Romanian companies\\nmust submit monthly or quarterly, depending on their tax reporting period.\\n"", ""th_TH"": ""\\nโมดูลนี้ช่วยให้สามารถสร้างการประกาศ D.406 จากภายใน Odoo\\nประกาศ D.406 เป็นไฟล์ XML ในรูปแบบ SAF-T ซึ่งบริษัทในประเมศโรมาเนีย\\nต้องส่งเป็นรายเดือนหรือรายไตรมาส ขึ้นอยู่กับระยะเวลาการรายงานภาษี\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
747,\N,\N,2026-06-12 06:23:17.759547,1,https://www.odoo.com/documentation/latest/applications/finance/fiscal_localizations.html,"{""en_US"": """"}",l10n_se,"XCLUDE, Odoo S.A.",/account/static/description/l10n.png,uninstalled,\N,"{""en_US"": ""Sweden - Accounting"", ""th_TH"": ""ประเทศสวีแดน - ระบบบัญชี""}",57,"{""en_US"": ""\\nSwedish Accounting\\n------------------\\n\\nThis is the base module to manage the accounting chart for Sweden in Odoo.\\nIt also includes the invoice OCR payment reference handling.\\n"", ""th_TH"": ""\\nระบบบัญชีของประเทศสวีเดน\\n------------------\\n\\nนี่คือโมดูลฐานเพื่อจัดการแผนผังบัญชีสำหรับประเทศสวีเดนใน Odoo\\nนอกจากนี้ยังรวมถึงการจัดการการชำระเงินใบแจ้งหนี้ OCR อ้างอิงการชำระเงิน\\n""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
1502,2,2026-03-28 07:10:00.535812,2026-05-23 08:49:04.575206,1,https://apps.domiup.com/slides/odoo-approval-all-in-one-1,"{""en_US"": ""\\n    Setup the approval flow for all the models: Sale Order, Purchase Order, MRP Order,..\\n    Centralize all the approval requests in one place which help the manager reviews easily\\n    ""}",multi_level_approval_configuration,Domiup,/multi_level_approval_configuration/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Odoo Approval All in One""}",156,"{""en_US"": ""\\nSetup the approval flow for all the models: Sale Order, Purchase Order, MRP Order,..\\nCentralize all the approval requests in one place which help the manager reviews easily\\n\\nChangelog\\n---------\\n19.0.1.1 (2026-05-22)\\n- Auto-approve consecutive approval lines that belong to the same user\\n  (skip duplicate manual approvals by the same approver).\\n- Products tab in approval form now also supports Purchase Order as\\n  origin (previously only Purchase Request was supported).\\n- Resetting a Purchase Order to Quotation cancels pending approvals,\\n  clears x_has_request_approval / x_review_result, and reopens the\\n  Request Approval wizard so a fresh approval is required every time.\\n""}",t,f,f,OPL-1,100,f,f,\N,\N,https://demo13.domiup.com,\N,,,,official,\N
919,\N,\N,2026-02-02 12:34:59.026001,1,https://www.odoo.com/app/appointments,"{""en_US"": ""This module lets you manage online reservations for PoS""}",pos_appointment,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Point of Sale Appointment""}",62,"{""en_US"": """"}",f,f,f,OEEL-1,6,f,f,\N,\N,\N,\N,,,,official,\N
927,\N,\N,2026-02-02 12:34:59.026001,1,,"{""en_US"": ""Use IoT device integrations for events""}",pos_event_iot,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""IoT for PoS/Event""}",36,"{""en_US"": ""\\nBridge module for PoS/Event/IoT. Used to print with IoT upon selling an event ticket.\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
928,\N,\N,2026-02-02 12:34:59.026001,1,,"{""en_US"": ""Link module between pos_sale and pos_event""}",pos_event_sale,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""PoS - Event Sale""}",90,"{""en_US"": """"}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
929,\N,\N,2026-02-02 12:34:59.026001,1,,"{""en_US"": ""Integrate your POS with a Glory automatic cash payment device""}",pos_glory_cash,Odoo S.A.,/pos_glory_cash/static/description/icon.png,uninstalled,\N,"{""en_US"": ""POS Glory Cash Machines""}",62,"{""en_US"": """"}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
933,\N,\N,2026-02-02 12:34:59.026001,1,,"{""en_US"": ""iMin ePOS Printers in PoS""}",pos_imin,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""POS iMin""}",62,"{""en_US"": ""\\n\\nUse iMin ePOS Printers without the IoT Box in the Point of Sale\\n""}",f,f,f,LGPL-3,6,f,f,\N,\N,\N,\N,,,,official,\N
936,\N,\N,2026-02-02 12:34:59.026001,1,,"{""en_US"": ""Integrate your POS with an Ingenico payment terminal through IoT""}",pos_iot_ingenico,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""PoS IoT Ingenico""}",62,"{""en_US"": """"}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,official,\N
722,\N,\N,2026-06-12 06:23:17.759547,1,,"{""en_US"": """"}",l10n_pt_reports,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Portugal - Accounting Reports"", ""th_TH"": ""ประเทศโปรตุเกส - รายงานการบัญชี""}",59,"{""en_US"": ""\\nAccounting reports for Portugal\\n================================\\n\\n"", ""th_TH"": ""\\nรายงานทางบัญชีสำหรับประเทศโปรตุเกส\\n================================\\n\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
949,\N,\N,2026-02-02 12:34:59.026001,1,,"{""en_US"": ""Integrate your POS with the QFPay terminal in Hong Kong""}",pos_qfpay,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""POS QFPay""}",62,"{""en_US"": """"}",f,f,f,LGPL-3,6,f,f,\N,\N,\N,\N,,,,official,\N
951,\N,\N,2026-02-02 12:34:59.026001,1,,"{""en_US"": ""Link module between Point of Sale and Repair""}",pos_repair,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""POS - Repair""}",90,"{""en_US"": """"}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
976,\N,\N,2026-02-02 12:34:59.026001,1,,"{""en_US"": ""Integrate your POS with a Tyro payment terminal (AU)""}",pos_tyro,Odoo S.A.,/pos_tyro/static/description/icon.png,uninstalled,\N,"{""en_US"": ""POS Tyro""}",62,"{""en_US"": """"}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,official,\N
980,\N,\N,2026-02-02 12:34:59.026001,1,,"{""en_US"": ""Integrate your PoS with a Viva.com payment terminal""}",pos_viva_com,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""PoS Viva.com""}",62,"{""en_US"": """"}",f,f,f,LGPL-3,7,f,f,\N,\N,\N,\N,,,,official,\N
1468,2,2026-03-06 06:45:34.869169,2026-06-05 03:45:45.128094,1,https://github.com/OCA/purchase-workflow,"{""en_US"": ""Use this module to have notification of requirements of materials and/or external services and keep track of such requirements.""}",purchase_request,"ForgeFlow, Odoo Community Association (OCA)",/purchase_request/static/description/icon.png,installed,19.0.2.4,"{""en_US"": ""Purchase Request""}",164,"{""en_US"": ""================\\nPurchase Request\\n================\\n\\n.. !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!\\n   !! This file is generated by oca-gen-addon-readme !!\\n   !! changes will be overwritten.                   !!\\n   !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!\\n\\n.. |badge1| image:: https://img.shields.io/badge/maturity-Beta-yellow.png\\n    :target: https://odoo-community.org/page/development-status\\n    :alt: Beta\\n.. |badge2| image:: https://img.shields.io/badge/licence-LGPL--3-blue.png\\n    :target: http://www.gnu.org/licenses/lgpl-3.0-standalone.html\\n    :alt: License: LGPL-3\\n.. |badge3| image:: https://img.shields.io/badge/github-OCA%2Fpurchase--workflow-lightgray.png?logo=github\\n    :target: https://github.com/OCA/purchase-workflow/tree/14.0/purchase_request\\n    :alt: OCA/purchase-workflow\\n.. |badge4| image:: https://img.shields.io/badge/weblate-Translate%20me-F47D42.png\\n    :target: https://translation.odoo-community.org/projects/purchase-workflow-14-0/purchase-workflow-14-0-purchase_request\\n    :alt: Translate me on Weblate\\n.. |badge5| image:: https://img.shields.io/badge/runbot-Try%20me-875A7B.png\\n    :target: https://runbot.odoo-community.org/runbot/142/14.0\\n    :alt: Try me on Runbot\\n\\n|badge1| |badge2| |badge3| |badge4| |badge5| \\n\\nYou use this module if you wish to give notification of requirements of\\nmaterials and/or external services and keep track of such requirements.\\n\\nRequests can be created either directly or indirectly.\\n\\""Directly\\"" means that someone from the requesting department enters a purchase\\nrequest manually.\\n\\nThe person creating the request determines what and how much to order,\\nand the requested date.\\n\\n\\""Indirectly\\"" means that the purchase request initiated by the application\\nautomatically, for example, from procurement orders (MO, SO).\\n\\nA purchase request is an instruction to Purchasing to procure a certain\\nquantity of materials services, so that they are available at a\\ncertain point in time.\\n\\nA line of a request contains the quantity and requested date of the\\nmaterial to be supplied or the quantity of the service to be performed. You\\ncan indicate the service specifications if needed.\\n\\nOnce request is approved go to the Purchase Request Lines from the menu entry\\n'Purchase Requests', and also from the 'Purchase' menu.\\n\\nSelect the lines that you wish to initiate the RFQ for, then go to 'More'\\nand press 'Create RFQ'.\\n\\nYou can choose to select an existing RFQ or create a new one. In the later,\\nyou have to choose a supplier.\\n\\nIn case that you chose to select an existing RFQ, the application will search\\nfor existing lines matching the request line, and will add the extra\\nquantity to them, recalculating the minimum order quantity,\\nif it exists for the supplier of that RFQ.\\n\\nIn case that you create a new RFQ, the request lines will also be\\nconsolidated into as few as possible lines in the RFQ.\\n\\n**Table of contents**\\n\\n.. contents::\\n   :local:\\n\\nConfiguration\\n=============\\n\\nTo configure the product follow this steps:\\n\\n#. Go to a product form.\\n#. Go to *Inventory* tab.\\n#. Check the box *Purchase Request* along with the route *Buy*.\\n\\nWith this configuration, whenever a procurement order is created and the supply\\nrule selected is 'Buy' the application will create a Purchase Request instead\\nof a Purchase Order.\\n\\nUsage\\n=====\\n\\nPurchase requests are accessible through a new menu entry 'Purchase\\nRequests', and also from the 'Purchase' menu.\\n\\nUsers can access the list of Purchase Requests or Purchase Request Lines.\\n\\nIt is possible to filter requests by its approval status.\\n\\nBug Tracker\\n===========\\n\\nBugs are tracked on `GitHub Issues <https://github.com/OCA/purchase-workflow/issues>`_.\\nIn case of trouble, please check there if your issue has already been reported.\\nIf you spotted it first, help us smashing it by providing a detailed and welcomed\\n`feedback <https://github.com/OCA/purchase-workflow/issues/new?body=module:%20purchase_request%0Aversion:%2014.0%0A%0A**Steps%20to%20reproduce**%0A-%20...%0A%0A**Current%20behavior**%0A%0A**Expected%20behavior**>`_.\\n\\nDo not contact contributors directly about support or help with technical issues.\\n\\nCredits\\n=======\\n\\nAuthors\\n~~~~~~~\\n\\n* ForgeFlow\\n\\nContributors\\n~~~~~~~~~~~~\\n\\n* Jordi Ballester Alomar <jordi.ballester@forgeflow.com>\\n* Jonathan Nemry <jonathan.nemry@acsone.eu>\\n* Aaron Henriquez <ahenriquez@forgeflow.com>\\n* Adrien Peiffer <adrien.peiffer@acsone.eu>\\n* Lois Rilo <lois.rilo@forgeflow.com>\\n* Héctor Villarreal <hector.villarreal@forgeflow.com>\\n* Ben Cai <ben.cai@elico-corp.com>\\n* Rattapong Chokmasermkul <rattapongc@ecosoft.co.th>\\n\\nOther credits\\n~~~~~~~~~~~~~\\n\\nThe development of this module has been financially supported by:\\n\\n.. image:: https://upload.wikimedia.org/wikipedia/en/3/3b/Aleph_Objects_Logo.png\\n   :alt: Aleph Objects, Inc\\n   :target: https://www.alephobjects.com\\n\\nImages\\n------\\n\\n* Enric Tobella (logo)\\n\\nMaintainers\\n~~~~~~~~~~~\\n\\nThis module is maintained by the OCA.\\n\\n.. image:: https://odoo-community.org/logo.png\\n   :alt: Odoo Community Association\\n   :target: https://odoo-community.org\\n\\nOCA, or the Odoo Community Association, is a nonprofit organization whose\\nmission is to support the collaborative development of Odoo features and\\npromote its widespread use.\\n\\nThis module is part of the `OCA/purchase-workflow <https://github.com/OCA/purchase-workflow/tree/14.0/purchase_request>`_ project on GitHub.\\n\\nYou are welcome to contribute. To learn how please visit https://odoo-community.org/page/Contribute.\\n""}",t,f,f,LGPL-3,100,f,f,\N,\N,,\N,Purchase Requests\nPurchase Requests/Purchase Requests\nPurchase Requests/Purchase Requests/Purchase Request Lines\nPurchase Requests/Purchase Requests/Purchase Requests\nPurchase Requests/Waiting For Approve\nPurchase/Orders/Purchase Request Lines\nPurchase/Orders/Purchase Requests,Purchase Request,* INHERIT product.template.form.inherit (form)\n* INHERIT purchase.order.form (form)\n* INHERIT purchase.order.line.form2 (form)\n* INHERIT purchase.order.line.list (list)\n* INHERIT purchase_request.hr_employee.form (form)\n* INHERIT stock.move.form (form)\n* INHERIT stock.move.operations.form (form)\nPurchase Request Line Make Purchase Order (form)\npurchase.order.line.form2 (form)\npurchase.order.line.list (list)\npurchase.order.line.search (search)\npurchase.request.allocation (list)\npurchase.request.for.approve (search)\npurchase.request.form (form)\npurchase.request.line.form (form)\npurchase.request.line.list (list)\npurchase.request.line.search (search)\npurchase.request.list (list)\npurchase.request.list.select (search)\npurchase.request.rejected.wizard (form)\nreport_purchase_request (qweb),official,\N
1509,2,2026-04-29 08:41:08.340334,2026-06-06 09:15:15.694084,1,,"{""en_US"": ""This module is used to send/receive responses to documents received/sent with PEPPOL""}",account_peppol_response,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Peppol Business Response""}",2,"{""en_US"": ""\\nIn addition to the PEPPOL module, this enable the business level response mechanism for PEPPOL documents.\\nWhen sending a document, and if the counterpart also handles business responses, you will be able to\\nsee if your document has been accepted or rejected.\\nWhen receiving a document, you will be able to send a rejection or approval of the received document.\\n""}",f,f,f,LGPL-3,100,t,f,\N,\N,,\N,,,,official,\N
882,\N,\N,2026-06-12 06:23:17.759547,1,,"{""en_US"": """"}",onboarding,Odoo S.A.,/base/static/description/icon.png,installed,19.0.1.2,"{""en_US"": ""Onboarding Toolbox"", ""th_TH"": ""กล่องเครื่องมือการเริ่มต้นใช้งาน""}",8,"{""en_US"": ""\\nThis module allows to manage onboardings and their progress\\n================================================================================\\n"", ""th_TH"": ""\\nโมดูลนี้ช่วยให้สามารถจัดการการเริ่มต้นใช้งานและความคืบหน้าได้\\n================================================================================\\n""}",f,f,f,LGPL-3,9001,f,f,\N,\N,\N,\N,Settings/Technical/User Interface/Onboardings\nSettings/Technical/User Interface/Onboardings Steps,,onboarding.onboarding.step.view.form (form)\nonboarding.onboarding.step.view.list (list)\nonboarding.onboarding.view.form (form)\nonboarding.onboarding.view.list (list)\nonboarding_container (qweb)\nonboarding_panel (qweb)\nonboarding_step (qweb),official,\N
855,\N,\N,2026-06-12 06:23:17.759547,1,,"{""en_US"": """"}",microsoft_account,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Microsoft Users"", ""th_TH"": ""ผู้ใช้ Microsoft""}",16,"{""en_US"": ""\\nThe module adds Microsoft user in res user.\\n===========================================\\n"", ""th_TH"": ""\\nโมดูลจะเพิ่มผู้ใช้ Microsoft เป็นผู้ใช้ res\\n===========================================\\n""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
1058,\N,\N,2026-02-02 12:46:22.569102,1,,"{""en_US"": ""Advanced Features for Sale Management""}",sale_enterprise,Odoo S.A.,/base/static/description/icon.png,installed,19.0.1.0,"{""en_US"": ""Sale Enterprise""}",20,"{""en_US"": ""Contains advanced features for sale management.""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,sale.order.view.map (map),official,\N
1063,\N,\N,2026-02-02 12:34:59.026001,1,,"{""en_US"": """"}",sale_gelato_stock,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Gelato/Stock bridge""}",21,"{""en_US"": """"}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
1532,2,2026-05-14 07:12:12.646744,2026-06-05 03:46:01.726383,1,,"{""en_US"": ""Performance, stability and bug-fix patches for OCA purchase_request""}",purchase_request_perf,Patch Team,/base/static/description/icon.png,installed,19.0.1.1.0,"{""en_US"": ""Purchase Request — Performance & Stability Patch""}",164,"{""en_US"": ""\\nPatch module ที่เพิ่ม index, แก้ N+1 queries, batch message_post, และแก้ bug\\nใน purchase_request โดย \\""ไม่แตะ\\"" source code ของ OCA — สามารถ uninstall\\nได้ทุกเมื่อโดยกลับไปใช้พฤติกรรมเดิม\\n\\nครอบคลุม:\\n- Performance: batch query, prefetch, SQL index บน urgency_level/required_date\\n- Stability: แก้ bug create() ที่ iterate dict keys, แก้ _compute_urgency_level\\n  ที่ใช้ self.write() ใน loop, fallback กรณี required_date เป็น None\\n- Code Quality: ลด N+1 queries, รวม message_post, ลบ tracking ที่ไม่ทำงานบน related field\\n\\nCHANGELOG:\\n- 19.0.1.1.0 — แก้ AttributeError 'uom.uom' object has no attribute 'category_id'\\n  ใน _compute_filter_uom (Odoo 18+ ถอด uom.category ออก) เปลี่ยนมาใช้\\n  relative_uom_id chain และเพิ่ม fallback หลายชั้น\\n- 19.0.1.0.0 — Initial release\\n""}",f,f,f,LGPL-3,100,f,f,\N,\N,,\N,,,,official,\N
1517,2,2026-04-29 08:41:08.340334,2026-06-06 09:15:15.694084,1,,"{""en_US"": """"}",l10n_ro_saft_stock,Odoo S.A.,/account/static/description/l10n.png,uninstalled,\N,"{""en_US"": ""Romanian SAF-T Export (Stocks)""}",59,"{""en_US"": ""\\nThis module enables generating the D.406 declaration for stocks from within Odoo.\\nThe D.406 declaration is an XML file in the SAF-T format which Romanian companies\\nmust submit monthly or quarterly, depending on their tax reporting period.\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,,\N,,,,official,\N
1109,\N,\N,2026-02-02 12:34:59.026001,1,,"{""en_US"": ""Sign documents with emSigner""}",sign_emsigner,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Sign emSigner""}",104,"{""en_US"": ""Add support for emSigner identification when signing documents (Indian only)""}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,official,\N
1177,\N,\N,2026-02-02 12:49:53.046569,1,,"{""en_US"": ""See lots used in maintenance""}",stock_maintenance,Odoo S.A.,/base/static/description/icon.png,installed,19.0.1.0,"{""en_US"": ""Stock - Maintenance""}",19,"{""en_US"": ""\\nStock in Maintenance\\n====================\\nOpen the record of the serial number from an equipment form\\n""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,* INHERIT equipment.form.stock.maintenance (form)\n* INHERIT stock.location.form.inherit.maintenance.equipments (form),official,\N
